tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Revenue_At_Risk
32,54.2,1739.6,Month-to-month,DSL,Electronic check,0,0.270764999695353,176.1055558018576
65,90.65,5931.0,Month-to-month,Fiber optic,Electronic check,0,0.29650683901966435,322.5401394855909
45,50.9,2333.85,Month-to-month,DSL,Bank transfer (automatic),0,0.12867656314730905,78.59564477037637
42,25.05,949.85,One year,No,Electronic check,0,0.045830257866786864,13.77657551475613
8,74.85,572.45,Month-to-month,Fiber optic,Electronic check,0,0.6883466736989106,618.2729823163614
32,20.5,696.8,Two year,No,Mailed check,0,0.01822703383267495,4.4838503228380375
22,63.55,1381.8,Month-to-month,DSL,Mailed check,0,0.24284741812085148,185.19544105896134
57,44.85,2572.95,Month-to-month,DSL,Electronic check,1,0.14295258253916898,76.93707992258075
1,47.95,47.95,Month-to-month,DSL,Electronic check,0,0.4801884594540506,276.3004395698607
1,45.1,45.1,Month-to-month,DSL,Electronic check,1,0.4769667057490834,258.13438115140394
1,45.0,45.0,Month-to-month,DSL,Electronic check,0,0.47685369498702584,257.50099529299393
24,96.0,2122.45,Month-to-month,Fiber optic,Electronic check,1,0.5994490310836337,690.565283808346
1,20.05,20.05,Month-to-month,No,Bank transfer (automatic),1,0.1818108544176636,43.74369157288986
54,90.05,4931.8,Month-to-month,Fiber optic,Electronic check,0,0.36976173727882905,399.5645333035027
4,25.3,116.95,Two year,No,Credit card (automatic),0,0.04003214155201434,12.153758175191555
65,108.65,6937.95,Two year,Fiber optic,Bank transfer (automatic),1,0.054116128265877826,70.55660803305152
56,24.3,1261.7,One year,No,Electronic check,0,0.0303627073732091,8.853765470027774
45,75.95,3273.8,Month-to-month,DSL,Electronic check,0,0.2164776238793552,197.29770640364433
71,19.7,1415.85,Two year,No,Credit card (automatic),0,0.005305446481710084,1.2542075482762638
59,66.4,3958.2,One year,DSL,Credit card (automatic),0,0.04182112293784431,33.32307075687435
69,35.75,2492.25,One year,DSL,Bank transfer (automatic),0,0.02837875648171677,12.174486530656493
19,18.8,279.2,One year,No,Mailed check,0,0.05422533945708501,12.233236581518378
55,19.4,1083.0,Two year,No,Credit card (automatic),0,0.008577331102168257,1.99680268058477
38,19.3,755.5,One year,No,Mailed check,0,0.03129265530104929,7.247378967723016
10,45.55,402.6,Month-to-month,DSL,Electronic check,1,0.4102344190076457,224.23413342957912
47,67.45,3252.0,Month-to-month,DSL,Credit card (automatic),0,0.12579346515652887,101.81723069769447
2,35.1,68.75,Month-to-month,DSL,Electronic check,1,0.4581445529505599,192.97048570277585
1,46.2,46.2,Month-to-month,DSL,Credit card (automatic),1,0.3451466193204723,191.34928575126986
1,45.15,45.15,Month-to-month,DSL,Electronic check,1,0.47702321201523207,258.45117626985274
1,43.3,43.3,Month-to-month,DSL,Electronic check,1,0.4749328840278356,246.77512654086337
46,20.1,936.85,Two year,No,Mailed check,0,0.011977464487445555,2.888964434371868
38,57.15,2250.65,Month-to-month,DSL,Credit card (automatic),1,0.15283990312458753,104.81760556284213
65,58.9,3857.1,Two year,DSL,Credit card (automatic),0,0.016484679069172132,11.651371166090861
19,73.2,1441.1,Month-to-month,Fiber optic,Electronic check,1,0.6109862304122576,536.6903047941271
52,85.35,4338.6,Month-to-month,Fiber optic,Electronic check,1,0.37897521299686654,388.1464131513907
71,19.45,1378.45,Two year,No,Mailed check,0,0.005632786585466013,1.3146923890477675
1,45.95,45.95,Month-to-month,DSL,Mailed check,1,0.35887677975512416,197.88465635697548
52,50.5,2566.3,Month-to-month,DSL,Electronic check,0,0.1660603977964594,100.63260106465441
6,25.1,171.0,One year,No,Mailed check,0,0.08045216460422742,24.232191978793303
26,60.7,1597.4,One year,DSL,Mailed check,0,0.10951331938307596,79.76950183863254
48,99.0,4744.35,One year,Fiber optic,Electronic check,0,0.243198527464273,288.91985062755634
64,104.4,6721.6,One year,Fiber optic,Bank transfer (automatic),0,0.10825187125300967,135.61794430577052
3,83.75,247.25,Month-to-month,Fiber optic,Electronic check,1,0.7279595674621626,731.5993652994734
1,44.05,44.05,Month-to-month,DSL,Bank transfer (automatic),0,0.352087697447095,186.1135568705344
72,24.1,1734.65,Two year,No,Credit card (automatic),0,0.005250934011104015,1.5185701160112814
1,45.55,45.55,Month-to-month,DSL,Mailed check,0,0.35845996542929076,195.93421710365033
51,93.8,4539.35,Month-to-month,Fiber optic,Electronic check,0,0.3952478286939932,444.8909559779587
41,19.7,804.25,Two year,No,Bank transfer (automatic),0,0.013600698275123885,3.215205072239286
72,70.65,5011.15,Two year,DSL,Credit card (automatic),0,0.014095840434634471,11.950453520483105
43,86.45,3574.5,Two year,DSL,Credit card (automatic),0,0.035675484104710234,37.0097472102264
72,114.1,8086.4,Two year,Fiber optic,Credit card (automatic),0,0.04357114054003433,59.657605627414995
47,95.2,4563.0,One year,Fiber optic,Credit card (automatic),0,0.15771235119813276,180.17059000874687
72,88.55,6362.35,Two year,DSL,Credit card (automatic),0,0.01526829499678554,16.224090263584316
3,20.75,67.1,Month-to-month,No,Credit card (automatic),0,0.16771726327519662,41.76159855552396
1,70.05,70.05,Month-to-month,Fiber optic,Electronic check,1,0.727675906104233,611.6843666712183
2,86.0,165.45,Month-to-month,Fiber optic,Electronic check,1,0.7359070459204963,759.4560713899522
26,44.65,1156.55,Month-to-month,DSL,Bank transfer (automatic),0,0.20342301235858626,108.99405002173052
29,60.2,1834.15,Month-to-month,DSL,Mailed check,0,0.20350773145555817,147.01398520349522
35,100.5,3653.35,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.39583938990264605,477.3823042225912
27,55.45,1477.65,One year,DSL,Bank transfer (automatic),0,0.10239930059312215,68.13649461466348
24,70.3,1706.45,Month-to-month,DSL,Credit card (automatic),0,0.2264413222122517,191.0258994182555
67,60.4,3953.7,Two year,DSL,Bank transfer (automatic),0,0.01626677090213917,11.79015554987047
16,72.65,1194.3,Month-to-month,Fiber optic,Electronic check,1,0.6317923258259397,550.7965496550543
23,55.8,1327.85,One year,DSL,Bank transfer (automatic),0,0.11425470362539021,76.50494954756128
14,31.1,419.7,Month-to-month,DSL,Mailed check,0,0.2608391569670652,97.34517338010875
1,21.0,21.0,Month-to-month,No,Electronic check,1,0.2715242211278306,68.4241037242133
1,45.1,45.1,Month-to-month,DSL,Mailed check,1,0.35799130483737474,193.7448941779872
4,50.95,207.35,Month-to-month,DSL,Credit card (automatic),0,0.32962765016015155,201.53434530791665
16,69.1,1083.7,Month-to-month,DSL,Electronic check,0,0.3921690657588249,325.1865893272176
46,43.95,2007.85,Month-to-month,DSL,Electronic check,0,0.18822418045754585,99.26943277330969
68,86.5,5882.75,Two year,DSL,Bank transfer (automatic),0,0.01773519049384071,18.409127732606656
38,69.95,2657.55,Month-to-month,DSL,Electronic check,0,0.24949886147688335,209.4293443236959
30,50.4,1527.5,Month-to-month,DSL,Bank transfer (automatic),1,0.18842927378999047,113.96202478818624
5,78.95,378.4,Month-to-month,Fiber optic,Electronic check,1,0.7113439101649703,673.9272204902929
17,90.95,1612.2,Month-to-month,Fiber optic,Credit card (automatic),0,0.5098168412423569,556.4141005319084
4,19.9,76.65,Two year,No,Mailed check,0,0.04147329805210029,9.90382357484155
12,20.15,260.7,One year,No,Electronic check,0,0.10445842341937482,25.258046782804826
72,90.6,6441.85,Two year,DSL,Credit card (automatic),0,0.015408552319342095,16.752178081588724
3,92.0,266.8,Month-to-month,Fiber optic,Electronic check,0,0.7352973890497967,811.7683175109755
56,94.45,5124.6,Month-to-month,Fiber optic,Electronic check,1,0.3603288731603213,408.39674483990814
41,24.85,962.25,One year,No,Mailed check,0,0.029358284986107645,8.7546405828573
40,36.0,1382.9,One year,DSL,Credit card (automatic),0,0.06336633289790096,27.374255811893214
7,78.5,571.05,Month-to-month,DSL,Electronic check,0,0.4693424102559023,442.12055046106
69,19.95,1399.35,Two year,No,Credit card (automatic),0,0.005641549901046204,1.3505870463104612
7,20.65,150.0,One year,No,Mailed check,0,0.07679630588870567,19.030124599221264
5,30.5,167.2,Month-to-month,DSL,Electronic check,0,0.43055222933036474,157.5821159349135
72,106.1,7657.4,Two year,Fiber optic,Credit card (automatic),0,0.04208562657168347,53.58341975106739
44,20.5,865.05,One year,No,Bank transfer (automatic),0,0.025829745276659734,6.354117338058295
65,95.5,6153.85,One year,Fiber optic,Electronic check,0,0.15889992956320165,182.0993192794291
3,64.6,174.2,Month-to-month,DSL,Electronic check,0,0.48388258905447423,375.10578303502837
24,51.1,1269.6,Month-to-month,DSL,Credit card (automatic),0,0.21156904650110886,129.73413931447996
44,84.8,3862.55,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.31717380444314686,322.75606340134624
72,89.1,6352.4,Two year,DSL,Credit card (automatic),0,0.01530580116519814,16.364962605829852
24,54.95,1348.5,Month-to-month,DSL,Electronic check,0,0.3219497643250651,212.29367459594795
1,50.9,50.9,Month-to-month,DSL,Mailed check,1,0.36405233887075483,222.36316858225706
22,20.45,471.55,Month-to-month,No,Bank transfer (automatic),0,0.10536992006444704,25.8577783838153
70,85.95,5931.75,Two year,DSL,Credit card (automatic),0,0.016020456480198324,16.523498813676554
25,60.35,1404.65,Month-to-month,DSL,Electronic check,0,0.3206734702942777,232.2317271871159
37,19.8,726.1,Two year,No,Bank transfer (automatic),0,0.015334052503725604,3.643370874885204
22,85.35,1961.6,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.4756778998326519,487.18930500860205
59,72.1,4194.85,Two year,DSL,Bank transfer (automatic),0,0.021738185505482018,18.807878099343043
49,99.8,4872.45,Month-to-month,Fiber optic,Electronic check,1,0.4164181292171582,498.7023515504687
47,107.35,5118.95,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.3196061434959293,411.71663405145614
31,19.55,658.95,Month-to-month,No,Mailed check,1,0.0835684467807002,19.60515761475227
1,81.05,81.05,Month-to-month,Fiber optic,Electronic check,0,0.7374378290511884,717.2320325351858
3,20.5,76.95,Month-to-month,No,Electronic check,0,0.2592638140021047,63.778898244517755
53,111.8,5809.75,One year,Fiber optic,Bank transfer (automatic),0,0.14909287276559519,200.02299810232248
1,20.2,20.2,Month-to-month,No,Mailed check,0,0.18506189649676696,44.85900371081631
20,19.7,415.9,One year,No,Mailed check,0,0.05289535275924155,12.504461392284702
3,79.1,246.5,Month-to-month,Fiber optic,Electronic check,1,0.7237680144972823,687.0005993608204
51,19.85,996.95,One year,No,Bank transfer (automatic),0,0.020934294314377554,4.986548905684733
51,60.5,3145.15,One year,DSL,Bank transfer (automatic),0,0.05337641961897121,38.7512806433731
13,19.55,265.3,Two year,No,Mailed check,0,0.03183705172509595,7.468972334707509
1,20.9,20.9,Month-to-month,No,Mailed check,0,0.18554061497677013,46.533586236173946
1,21.05,21.05,Month-to-month,No,Mailed check,0,0.1856433218288552,46.893503093968825
63,71.5,4576.3,One year,DSL,Electronic check,0,0.06437054205157458,55.22992508025099
3,54.65,189.1,Month-to-month,DSL,Mailed check,0,0.35400948574473706,232.15942075139856
46,19.2,908.15,Two year,No,Credit card (automatic),0,0.011227616345388908,2.5868428059776045
1,49.8,49.8,Month-to-month,DSL,Credit card (automatic),0,0.34884188480830264,208.46791036144162
8,25.5,215.2,Month-to-month,DSL,Mailed check,1,0.2921243034969333,89.39003687006158
71,20.5,1500.95,Two year,No,Bank transfer (automatic),0,0.00554239350524311,1.3634288022898051
55,90.4,5099.15,Month-to-month,Fiber optic,Credit card (automatic),0,0.2469035647574412,267.84098704887225
70,90.25,6385.95,One year,Fiber optic,Bank transfer (automatic),0,0.08669173918492946,93.8871535372786
2,80.75,159.45,Month-to-month,Fiber optic,Electronic check,1,0.7312590157573082,708.5899862688317
67,104.6,6885.75,Two year,Fiber optic,Bank transfer (automatic),0,0.05021295452971115,63.027300525693434
65,91.85,5940.85,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.20238215914844035,223.06561581341094
14,50.2,668.85,Month-to-month,DSL,Credit card (automatic),0,0.26572555193083897,160.0730724831374
20,95.5,1916.2,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.5023113614027082,575.6488201675036
1,75.35,75.35,Month-to-month,Fiber optic,Electronic check,1,0.7324076210396181,662.2429709440225
1,75.45,75.45,Month-to-month,Fiber optic,Electronic check,1,0.7324963954525856,663.202236442771
49,95.4,4613.95,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.29518203770837265,337.924396768545
72,101.3,7261.25,Two year,Fiber optic,Bank transfer (automatic),0,0.0428403462540473,52.0767249064199
46,53.1,2459.8,Month-to-month,DSL,Electronic check,0,0.19463960844189687,124.02435849917669
24,84.85,2048.8,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.4600203752829457,468.3927461130953
5,34.25,163.55,Month-to-month,DSL,Electronic check,0,0.43472207673591523,178.67077353846116
33,88.6,2888.7,Month-to-month,Fiber optic,Credit card (automatic),0,0.3878364010449195,412.3476615909584
42,60.15,2421.6,One year,DSL,Bank transfer (automatic),0,0.06886337835709025,49.70558649814774
23,99.95,2292.75,One year,Fiber optic,Credit card (automatic),0,0.28368270341895274,340.24903448069193
8,70.7,553.4,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.5648037494337992,479.17950101963527
66,54.8,3465.7,One year,DSL,Mailed check,0,0.03438794289692093,22.613511249015204
24,49.55,1210.4,Month-to-month,DSL,Bank transfer (automatic),1,0.21717454168050415,129.13198248322777
24,54.8,1291.3,Month-to-month,DSL,Credit card (automatic),0,0.2143784811102166,140.97528917807844
69,78.6,5356.45,One year,DSL,Credit card (automatic),1,0.03294176265486581,31.07067053606943
53,100.3,5200.8,One year,Fiber optic,Mailed check,0,0.1451939337515724,174.75541866339256
60,53.6,3237.05,Two year,DSL,Electronic check,0,0.03204920927835438,20.61405140783754
7,81.1,576.65,Month-to-month,Fiber optic,Electronic check,1,0.7007830373582149,682.0020519570146
20,19.35,433.75,One year,No,Credit card (automatic),0,0.049830571074738844,11.57065860355436
23,85.6,1868.4,Month-to-month,Fiber optic,Electronic check,0,0.5954090636254408,611.6041901560527
72,80.8,5728.55,Two year,DSL,Electronic check,0,0.025370452137275117,24.599190392301953
11,74.95,825.7,Month-to-month,Fiber optic,Electronic check,1,0.6686108132555615,601.3485654420521
21,19.6,390.4,Two year,No,Mailed check,0,0.025158858300503538,5.917363472278432
1,93.55,93.55,Month-to-month,Fiber optic,Electronic check,1,0.7482536570138948,839.9895553637982
31,90.7,2845.15,Month-to-month,Fiber optic,Electronic check,0,0.5416418895871775,589.523032626684
57,69.75,3894.4,Two year,DSL,Mailed check,0,0.023300664469835558,19.50265616125236
45,20.0,886.4,Two year,No,Bank transfer (automatic),0,0.012082491899359173,2.8997980558462015
10,95.25,1021.55,Month-to-month,Fiber optic,Electronic check,0,0.6951239105701383,794.5266297816681
58,102.1,5885.4,Month-to-month,Fiber optic,Credit card (automatic),1,0.2399162199643255,293.9453527002916
14,19.95,268.4,Month-to-month,No,Mailed check,0,0.13265885980923559,31.758531038331
27,80.85,2204.35,One year,DSL,Mailed check,0,0.11560180942895396,112.15687550797114
14,90.9,1259.0,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.542471926291574,591.728377198849
12,29.2,309.1,Month-to-month,DSL,Mailed check,1,0.2709933786550829,94.95607988074104
69,93.3,6398.05,Two year,Fiber optic,Bank transfer (automatic),0,0.04514046782863362,50.53926778093819
25,89.15,2257.75,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.4573299431748659,489.2515732084716
58,108.85,6287.25,One year,Fiber optic,Electronic check,1,0.198809266598698,259.6846640312193
35,46.35,1662.05,Two year,DSL,Credit card (automatic),0,0.03782960854894083,21.04082827492089
16,84.75,1350.15,Month-to-month,Fiber optic,Electronic check,1,0.6444491706352027,655.4048065360012
45,78.75,3600.65,One year,DSL,Credit card (automatic),0,0.06591053170467127,62.28545246091436
17,83.55,1329.15,Month-to-month,Fiber optic,Electronic check,0,0.6362156794389875,637.8698402055288
1,45.7,45.7,Month-to-month,DSL,Electronic check,1,0.4776448194444855,261.94041898335587
22,19.6,422.5,One year,No,Mailed check,0,0.04991748734680746,11.740593023969115
1,69.95,69.95,Month-to-month,Fiber optic,Electronic check,1,0.727586126891461,610.7357949126923
67,67.85,4627.65,Two year,DSL,Mailed check,0,0.017166906566958053,13.977295326817245
67,105.65,6717.9,Two year,Fiber optic,Bank transfer (automatic),0,0.05044029020180141,63.94819991784382
2,44.6,97.1,Month-to-month,DSL,Electronic check,1,0.4688457502115188,250.9262455132049
23,74.95,1710.45,Month-to-month,Fiber optic,Electronic check,1,0.5837353987822319,525.0116176647393
9,75.5,637.4,Month-to-month,Fiber optic,Credit card (automatic),0,0.5527538900264896,500.7950243639995
5,20.15,117.95,Month-to-month,No,Mailed check,0,0.16743598868509718,40.4860220640565
54,45.2,2460.55,Two year,DSL,Credit card (automatic),0,0.0215141129327887,11.66925485474459
57,95.25,5464.65,Two year,Fiber optic,Electronic check,1,0.10282251160878793,117.52613076884461
24,89.85,2165.05,Month-to-month,Fiber optic,Mailed check,1,0.4708867564337151,507.7101007868316
49,100.45,4941.8,One year,Fiber optic,Mailed check,1,0.1609921956570407,194.05999264499687
5,47.15,223.15,Month-to-month,DSL,Electronic check,1,0.4491334780503165,254.11972188086906
2,80.2,181.1,Month-to-month,Fiber optic,Electronic check,1,0.7307690961125779,703.292178098745
4,87.1,341.45,Month-to-month,Fiber optic,Mailed check,1,0.6171008267783985,644.9937841487821
